ticket_id,customer_id,product_id,initial_employee_id,status
TCK_063787,CUST_05794,PROD_010,EMP_072,open
TCK_063788,CUST_06908,PROD_003,EMP_092,closed
TCK_063789,CUST_07607,PROD_003,EMP_090,closed
TCK_063790,CUST_00520,PROD_009,EMP_071,closed
TCK_063791,CUST_07633,PROD_011,EMP_029,open
TCK_063792,CUST_04951,PROD_004,EMP_036,closed
TCK_063793,CUST_06914,PROD_003,EMP_080,closed
TCK_063794,CUST_05238,PROD_010,EMP_052,closed
TCK_063795,CUST_05214,PROD_008,EMP_018,closed
TCK_063796,CUST_01822,PROD_007,EMP_094,closed
TCK_063797,CUST_00173,PROD_002,EMP_034,closed
TCK_063798,CUST_05001,PROD_005,EMP_036,closed
TCK_063799,CUST_06154,PROD_002,EMP_089,closed
TCK_063800,CUST_01176,PROD_003,EMP_058,closed
TCK_063801,CUST_01429,PROD_011,EMP_024,closed
TCK_063802,CUST_02743,PROD_007,EMP_010,closed
TCK_063803,CUST_05864,PROD_008,EMP_065,closed
TCK_063804,CUST_00795,PROD_010,EMP_101,open
TCK_063805,CUST_01752,PROD_006,EMP_025,closed
TCK_063806,CUST_01600,PROD_007,EMP_001,closed
TCK_063807,CUST_05227,PROD_012,EMP_094,closed
TCK_063808,CUST_02068,PROD_009,EMP_092,closed
TCK_063809,CUST_01782,PROD_007,EMP_078,open
TCK_063810,CUST_01273,PROD_013,EMP_081,closed
TCK_063811,CUST_04481,PROD_004,EMP_038,open
TCK_063812,CUST_00467,PROD_001,EMP_007,closed
TCK_063813,CUST_08017,PROD_003,EMP_088,closed
TCK_063814,CUST_03996,PROD_008,EMP_099,closed
TCK_063815,CUST_01381,PROD_007,EMP_014,closed
TCK_063816,CUST_02271,PROD_005,EMP_083,closed
TCK_063817,CUST_02050,PROD_003,EMP_048,closed
TCK_063818,CUST_06521,PROD_013,EMP_005,closed
TCK_063819,CUST_00137,PROD_007,EMP_015,closed
TCK_063820,CUST_06996,PROD_013,EMP_097,open
TCK_063821,CUST_03915,PROD_004,EMP_092,closed
TCK_063822,CUST_01951,PROD_004,EMP_075,closed
TCK_063823,CUST_00761,PROD_001,EMP_044,open
TCK_063824,CUST_02941,PROD_003,EMP_027,closed
TCK_063825,CUST_07315,PROD_013,EMP_080,closed
TCK_063826,CUST_05468,PROD_003,EMP_069,closed
TCK_063827,CUST_07477,PROD_008,EMP_043,closed
TCK_063828,CUST_01942,PROD_007,EMP_079,closed
TCK_063829,CUST_05291,PROD_010,EMP_030,closed
TCK_063830,CUST_07715,PROD_006,EMP_096,closed
TCK_063831,CUST_07493,PROD_011,EMP_045,open
TCK_063832,CUST_03549,PROD_012,EMP_043,closed
TCK_063833,CUST_00675,PROD_011,EMP_084,closed
TCK_063834,CUST_00388,PROD_012,EMP_007,closed
TCK_063835,CUST_00704,PROD_013,EMP_042,closed
TCK_063836,CUST_03665,PROD_004,EMP_021,closed
TCK_063837,CUST_05872,PROD_013,EMP_026,open
TCK_063838,CUST_07762,PROD_011,EMP_062,closed
TCK_063839,CUST_06770,PROD_007,EMP_028,open
TCK_063840,CUST_00497,PROD_008,EMP_060,closed
TCK_063841,CUST_02297,PROD_002,EMP_088,closed
TCK_063842,CUST_04708,PROD_011,EMP_025,closed
TCK_063843,CUST_07342,PROD_001,EMP_080,open
TCK_063844,CUST_01095,PROD_003,EMP_036,closed
TCK_063845,CUST_03526,PROD_013,EMP_102,open
TCK_063846,CUST_04485,PROD_005,EMP_031,closed
TCK_063847,CUST_03084,PROD_006,EMP_092,closed
TCK_063848,CUST_07025,PROD_012,EMP_045,closed
TCK_063849,CUST_05253,PROD_006,EMP_093,closed
TCK_063850,CUST_02362,PROD_003,EMP_070,closed
TCK_063851,CUST_05143,PROD_004,EMP_059,open
TCK_063852,CUST_01077,PROD_011,EMP_096,open
TCK_063853,CUST_06096,PROD_006,EMP_084,closed
TCK_063854,CUST_03083,PROD_007,EMP_060,closed
TCK_063855,CUST_05655,PROD_013,EMP_046,closed
TCK_063856,CUST_05365,PROD_009,EMP_079,closed
TCK_063857,CUST_07993,PROD_002,EMP_087,closed
TCK_063858,CUST_05954,PROD_006,EMP_015,open
TCK_063859,CUST_06413,PROD_009,EMP_099,closed
TCK_063860,CUST_00859,PROD_013,EMP_095,open
TCK_063861,CUST_00835,PROD_011,EMP_007,closed
TCK_063862,CUST_05653,PROD_005,EMP_097,closed
TCK_063863,CUST_01083,PROD_010,EMP_062,closed
TCK_063864,CUST_07163,PROD_010,EMP_026,closed
TCK_063865,CUST_04786,PROD_008,EMP_067,closed
TCK_063866,CUST_04062,PROD_007,EMP_099,closed
TCK_063867,CUST_07398,PROD_012,EMP_052,closed
TCK_063868,CUST_06075,PROD_011,EMP_053,closed
TCK_063869,CUST_06436,PROD_007,EMP_084,closed
TCK_063870,CUST_04503,PROD_001,EMP_044,open
TCK_063871,CUST_05145,PROD_009,EMP_081,open
TCK_063872,CUST_02984,PROD_010,EMP_041,closed
TCK_063873,CUST_03888,PROD_007,EMP_056,closed
TCK_063874,CUST_05646,PROD_003,EMP_079,closed
TCK_063875,CUST_04657,PROD_013,EMP_044,closed
TCK_063876,CUST_04993,PROD_002,EMP_087,closed
TCK_063877,CUST_01692,PROD_011,EMP_068,open
TCK_063878,CUST_03499,PROD_003,EMP_010,closed
TCK_063879,CUST_07164,PROD_006,EMP_056,closed
TCK_063880,CUST_04574,PROD_002,EMP_011,open
TCK_063881,CUST_06663,PROD_001,EMP_100,closed
TCK_063882,CUST_03997,PROD_011,EMP_081,open
TCK_063883,CUST_01416,PROD_003,EMP_001,closed
TCK_063884,CUST_02953,PROD_001,EMP_019,open
TCK_063885,CUST_01544,PROD_001,EMP_006,closed
TCK_063886,CUST_07120,PROD_006,EMP_055,closed
TCK_063887,CUST_05461,PROD_013,EMP_005,open
TCK_063888,CUST_03824,PROD_013,EMP_065,closed
TCK_063889,CUST_05453,PROD_009,EMP_008,closed
TCK_063890,CUST_06409,PROD_001,EMP_059,closed
TCK_063891,CUST_04046,PROD_007,EMP_019,closed
TCK_063892,CUST_02318,PROD_011,EMP_029,closed
TCK_063893,CUST_07588,PROD_008,EMP_043,closed
TCK_063894,CUST_00129,PROD_011,EMP_094,open
TCK_063895,CUST_04132,PROD_006,EMP_084,closed
TCK_063896,CUST_07921,PROD_010,EMP_096,closed
TCK_063897,CUST_01433,PROD_006,EMP_031,closed
TCK_063898,CUST_04701,PROD_007,EMP_093,closed
TCK_063899,CUST_07633,PROD_003,EMP_081,open
TCK_063900,CUST_07257,PROD_001,EMP_058,closed
TCK_063901,CUST_02668,PROD_007,EMP_070,closed
TCK_063902,CUST_00273,PROD_003,EMP_075,closed
TCK_063903,CUST_05931,PROD_008,EMP_009,closed
TCK_063904,CUST_07105,PROD_008,EMP_100,closed
TCK_063905,CUST_05547,PROD_010,EMP_016,open
TCK_063906,CUST_02080,PROD_007,EMP_006,open
TCK_063907,CUST_05699,PROD_002,EMP_084,open
TCK_063908,CUST_03723,PROD_007,EMP_052,closed
TCK_063909,CUST_00442,PROD_002,EMP_012,closed
TCK_063910,CUST_05211,PROD_010,EMP_078,closed
TCK_063911,CUST_00354,PROD_009,EMP_050,closed
TCK_063912,CUST_01950,PROD_007,EMP_094,closed
TCK_063913,CUST_04259,PROD_005,EMP_087,closed
TCK_063914,CUST_02270,PROD_001,EMP_039,closed
TCK_063915,CUST_02802,PROD_006,EMP_060,closed
TCK_063916,CUST_04576,PROD_004,EMP_100,closed
TCK_063917,CUST_01755,PROD_005,EMP_099,closed
TCK_063918,CUST_06642,PROD_004,EMP_033,closed
TCK_063919,CUST_06298,PROD_004,EMP_016,open
TCK_063920,CUST_00064,PROD_006,EMP_068,open
TCK_063921,CUST_04702,PROD_009,EMP_065,closed
TCK_063922,CUST_03708,PROD_011,EMP_033,open
TCK_063923,CUST_00567,PROD_008,EMP_008,closed
TCK_063924,CUST_00220,PROD_007,EMP_025,closed
TCK_063925,CUST_06725,PROD_011,EMP_055,closed
TCK_063926,CUST_02790,PROD_003,EMP_046,closed
TCK_063927,CUST_01665,PROD_013,EMP_008,open
TCK_063928,CUST_04702,PROD_006,EMP_045,open
TCK_063929,CUST_04309,PROD_005,EMP_012,open
TCK_063930,CUST_01442,PROD_008,EMP_030,closed
TCK_063931,CUST_06612,PROD_007,EMP_070,closed
TCK_063932,CUST_04472,PROD_003,EMP_072,open
TCK_063933,CUST_05101,PROD_004,EMP_055,closed
TCK_063934,CUST_00016,PROD_002,EMP_102,closed
TCK_063935,CUST_02317,PROD_013,EMP_010,closed
TCK_063936,CUST_03822,PROD_008,EMP_011,closed
TCK_063937,CUST_06889,PROD_010,EMP_093,open
TCK_063938,CUST_05907,PROD_005,EMP_032,closed
TCK_063939,CUST_02874,PROD_013,EMP_031,closed
TCK_063940,CUST_01928,PROD_013,EMP_016,closed
TCK_063941,CUST_07600,PROD_012,EMP_072,closed
TCK_063942,CUST_06059,PROD_008,EMP_053,closed
TCK_063943,CUST_01943,PROD_004,EMP_002,closed
TCK_063944,CUST_03144,PROD_010,EMP_002,closed
TCK_063945,CUST_06086,PROD_012,EMP_066,closed
TCK_063946,CUST_07126,PROD_007,EMP_027,closed
TCK_063947,CUST_04563,PROD_002,EMP_080,closed
TCK_063948,CUST_00216,PROD_003,EMP_087,closed
TCK_063949,CUST_02844,PROD_012,EMP_043,closed
TCK_063950,CUST_07150,PROD_013,EMP_044,closed
TCK_063951,CUST_07862,PROD_013,EMP_066,closed
TCK_063952,CUST_00775,PROD_001,EMP_019,closed
TCK_063953,CUST_00636,PROD_010,EMP_014,closed
TCK_063954,CUST_00468,PROD_013,EMP_001,closed
TCK_063955,CUST_03593,PROD_005,EMP_046,closed
TCK_063956,CUST_02959,PROD_008,EMP_076,closed
TCK_063957,CUST_07793,PROD_003,EMP_065,closed
TCK_063958,CUST_04703,PROD_010,EMP_068,closed
TCK_063959,CUST_00472,PROD_007,EMP_091,closed
TCK_063960,CUST_04567,PROD_004,EMP_080,closed
TCK_063961,CUST_03145,PROD_001,EMP_065,closed
TCK_063962,CUST_01828,PROD_013,EMP_066,closed
TCK_063963,CUST_00295,PROD_013,EMP_052,closed
TCK_063964,CUST_06861,PROD_010,EMP_068,closed
TCK_063965,CUST_03773,PROD_003,EMP_012,closed
TCK_063966,CUST_01441,PROD_005,EMP_030,open
TCK_063967,CUST_04387,PROD_010,EMP_020,closed
TCK_063968,CUST_06106,PROD_003,EMP_039,open
TCK_063969,CUST_07925,PROD_009,EMP_088,closed
TCK_063970,CUST_01479,PROD_008,EMP_054,closed
TCK_063971,CUST_05557,PROD_008,EMP_002,closed
TCK_063972,CUST_06393,PROD_012,EMP_088,closed
TCK_063973,CUST_03525,PROD_005,EMP_042,closed
TCK_063974,CUST_05721,PROD_011,EMP_038,closed
TCK_063975,CUST_04556,PROD_001,EMP_091,closed
TCK_063976,CUST_04980,PROD_007,EMP_070,closed
TCK_063977,CUST_05853,PROD_002,EMP_019,closed
TCK_063978,CUST_00458,PROD_002,EMP_088,open
TCK_063979,CUST_02241,PROD_007,EMP_084,closed
TCK_063980,CUST_04184,PROD_008,EMP_047,closed
TCK_063981,CUST_01289,PROD_012,EMP_015,closed
TCK_063982,CUST_02272,PROD_006,EMP_010,closed
TCK_063983,CUST_05961,PROD_009,EMP_003,closed
TCK_063984,CUST_01275,PROD_013,EMP_060,open
TCK_063985,CUST_01420,PROD_011,EMP_015,open
TCK_063986,CUST_07896,PROD_013,EMP_094,closed
TCK_063987,CUST_01200,PROD_001,EMP_085,closed
TCK_063988,CUST_04395,PROD_012,EMP_060,closed
TCK_063989,CUST_07338,PROD_012,EMP_019,closed
TCK_063990,CUST_03359,PROD_008,EMP_009,closed
TCK_063991,CUST_05363,PROD_013,EMP_045,open
TCK_063992,CUST_00779,PROD_011,EMP_063,closed
TCK_063993,CUST_03878,PROD_012,EMP_028,closed
TCK_063994,CUST_00006,PROD_012,EMP_013,closed
TCK_063995,CUST_03828,PROD_001,EMP_066,closed
TCK_063996,CUST_00487,PROD_005,EMP_012,closed
TCK_063997,CUST_01211,PROD_012,EMP_007,closed
TCK_063998,CUST_01625,PROD_009,EMP_010,closed
TCK_063999,CUST_05215,PROD_012,EMP_096,closed
TCK_064000,CUST_00109,PROD_004,EMP_087,closed
TCK_064001,CUST_01375,PROD_001,EMP_049,open
TCK_064002,CUST_01407,PROD_004,EMP_071,closed
TCK_064003,CUST_02404,PROD_004,EMP_048,closed
TCK_064004,CUST_02667,PROD_006,EMP_047,closed
TCK_064005,CUST_01656,PROD_001,EMP_028,closed
TCK_064006,CUST_07377,PROD_006,EMP_030,closed
TCK_064007,CUST_07474,PROD_012,EMP_074,closed
TCK_064008,CUST_04783,PROD_002,EMP_071,closed
TCK_064009,CUST_03317,PROD_004,EMP_003,open
TCK_064010,CUST_00418,PROD_007,EMP_079,closed
TCK_064011,CUST_01455,PROD_008,EMP_040,closed
TCK_064012,CUST_00310,PROD_004,EMP_093,closed
TCK_064013,CUST_03928,PROD_006,EMP_046,closed
TCK_064014,CUST_00184,PROD_011,EMP_063,closed
TCK_064015,CUST_00765,PROD_012,EMP_014,closed
TCK_064016,CUST_07552,PROD_007,EMP_080,closed
TCK_064017,CUST_02331,PROD_013,EMP_054,closed
TCK_064018,CUST_04154,PROD_010,EMP_069,closed
TCK_064019,CUST_07227,PROD_009,EMP_065,open
TCK_064020,CUST_03167,PROD_002,EMP_061,closed
TCK_064021,CUST_00712,PROD_011,EMP_028,closed
TCK_064022,CUST_01873,PROD_012,EMP_062,closed
TCK_064023,CUST_04812,PROD_005,EMP_018,open
TCK_064024,CUST_06900,PROD_004,EMP_011,closed
TCK_064025,CUST_03598,PROD_007,EMP_099,closed
TCK_064026,CUST_01297,PROD_009,EMP_042,closed
TCK_064027,CUST_00510,PROD_001,EMP_095,closed
TCK_064028,CUST_05957,PROD_003,EMP_014,closed
TCK_064029,CUST_03099,PROD_006,EMP_052,closed
TCK_064030,CUST_04932,PROD_004,EMP_053,closed
TCK_064031,CUST_03942,PROD_013,EMP_014,closed
TCK_064032,CUST_06235,PROD_003,EMP_022,closed
TCK_064033,CUST_07168,PROD_012,EMP_032,closed
TCK_064034,CUST_01979,PROD_007,EMP_076,closed
TCK_064035,CUST_07349,PROD_003,EMP_073,open
TCK_064036,CUST_04410,PROD_011,EMP_050,closed
TCK_064037,CUST_06478,PROD_004,EMP_100,open
TCK_064038,CUST_03264,PROD_004,EMP_053,open
TCK_064039,CUST_05567,PROD_009,EMP_082,closed
TCK_064040,CUST_06673,PROD_006,EMP_090,closed
TCK_064041,CUST_01530,PROD_012,EMP_043,closed
TCK_064042,CUST_02158,PROD_011,EMP_018,closed
TCK_064043,CUST_00804,PROD_006,EMP_048,closed
TCK_064044,CUST_02241,PROD_012,EMP_072,closed
TCK_064045,CUST_04648,PROD_005,EMP_021,closed
TCK_064046,CUST_03392,PROD_010,EMP_023,closed
TCK_064047,CUST_00116,PROD_003,EMP_014,open
TCK_064048,CUST_02514,PROD_007,EMP_069,closed
TCK_064049,CUST_03815,PROD_010,EMP_096,closed
TCK_064050,CUST_01838,PROD_010,EMP_081,open
TCK_064051,CUST_01036,PROD_006,EMP_069,closed
TCK_064052,CUST_04916,PROD_007,EMP_029,closed
TCK_064053,CUST_00128,PROD_003,EMP_098,closed
TCK_064054,CUST_05004,PROD_005,EMP_069,closed
TCK_064055,CUST_00284,PROD_005,EMP_084,closed
TCK_064056,CUST_02589,PROD_006,EMP_076,closed
TCK_064057,CUST_06936,PROD_003,EMP_069,closed
TCK_064058,CUST_06150,PROD_002,EMP_022,closed
TCK_064059,CUST_05626,PROD_005,EMP_018,closed
TCK_064060,CUST_02510,PROD_011,EMP_017,closed
TCK_064061,CUST_03724,PROD_013,EMP_009,closed
TCK_064062,CUST_01323,PROD_004,EMP_006,closed
TCK_064063,CUST_05319,PROD_001,EMP_030,closed
TCK_064064,CUST_03441,PROD_007,EMP_014,closed
TCK_064065,CUST_00038,PROD_005,EMP_006,closed
TCK_064066,CUST_05539,PROD_001,EMP_039,closed
TCK_064067,CUST_03414,PROD_013,EMP_066,closed
TCK_064068,CUST_00184,PROD_008,EMP_064,closed
TCK_064069,CUST_02956,PROD_012,EMP_098,closed
TCK_064070,CUST_02511,PROD_008,EMP_080,closed
TCK_064071,CUST_06640,PROD_004,EMP_003,closed
TCK_064072,CUST_04871,PROD_012,EMP_015,closed
TCK_064073,CUST_05139,PROD_008,EMP_011,closed
TCK_064074,CUST_07609,PROD_004,EMP_055,closed
TCK_064075,CUST_04103,PROD_009,EMP_081,open
TCK_064076,CUST_03102,PROD_008,EMP_048,closed
TCK_064077,CUST_00252,PROD_003,EMP_078,closed
TCK_064078,CUST_00631,PROD_010,EMP_017,open
TCK_064079,CUST_07022,PROD_005,EMP_001,closed
TCK_064080,CUST_02044,PROD_004,EMP_012,closed
TCK_064081,CUST_03955,PROD_002,EMP_094,closed
TCK_064082,CUST_07990,PROD_005,EMP_033,closed
TCK_064083,CUST_07563,PROD_001,EMP_009,closed
TCK_064084,CUST_05768,PROD_004,EMP_048,closed
TCK_064085,CUST_05538,PROD_007,EMP_096,closed
TCK_064086,CUST_04304,PROD_006,EMP_066,open
TCK_064087,CUST_07144,PROD_010,EMP_072,closed
TCK_064088,CUST_01801,PROD_001,EMP_099,closed
TCK_064089,CUST_00545,PROD_003,EMP_099,closed
TCK_064090,CUST_02325,PROD_013,EMP_067,closed
TCK_064091,CUST_07043,PROD_011,EMP_067,closed
TCK_064092,CUST_04165,PROD_008,EMP_082,closed
TCK_064093,CUST_05393,PROD_009,EMP_058,closed
TCK_064094,CUST_06194,PROD_013,EMP_070,closed
TCK_064095,CUST_05859,PROD_004,EMP_048,open
TCK_064096,CUST_00962,PROD_011,EMP_063,closed
TCK_064097,CUST_02450,PROD_001,EMP_073,open
TCK_064098,CUST_01392,PROD_005,EMP_023,closed
TCK_064099,CUST_05595,PROD_011,EMP_044,closed
TCK_064100,CUST_00472,PROD_012,EMP_075,closed
TCK_064101,CUST_06425,PROD_007,EMP_038,closed
TCK_064102,CUST_04335,PROD_010,EMP_071,closed
TCK_064103,CUST_02107,PROD_009,EMP_062,closed
TCK_064104,CUST_07440,PROD_002,EMP_009,closed
TCK_064105,CUST_01031,PROD_012,EMP_076,closed
TCK_064106,CUST_03541,PROD_013,EMP_062,closed
TCK_064107,CUST_01452,PROD_009,EMP_080,closed
TCK_064108,CUST_05291,PROD_012,EMP_044,closed
TCK_064109,CUST_06652,PROD_010,EMP_056,closed
TCK_064110,CUST_00141,PROD_008,EMP_095,closed
TCK_064111,CUST_04991,PROD_008,EMP_013,closed
TCK_064112,CUST_00903,PROD_002,EMP_032,closed
TCK_064113,CUST_00937,PROD_002,EMP_051,closed
TCK_064114,CUST_00451,PROD_008,EMP_047,open
TCK_064115,CUST_07958,PROD_004,EMP_049,closed
TCK_064116,CUST_04427,PROD_004,EMP_036,closed
TCK_064117,CUST_04909,PROD_007,EMP_032,closed
TCK_064118,CUST_05494,PROD_008,EMP_063,open
TCK_064119,CUST_05996,PROD_008,EMP_077,closed
TCK_064120,CUST_02089,PROD_012,EMP_077,closed
TCK_064121,CUST_07163,PROD_002,EMP_058,closed
TCK_064122,CUST_03658,PROD_010,EMP_100,closed
TCK_064123,CUST_00541,PROD_006,EMP_089,open
TCK_064124,CUST_06005,PROD_012,EMP_075,open
TCK_064125,CUST_03818,PROD_009,EMP_030,closed
TCK_064126,CUST_03952,PROD_012,EMP_007,closed
TCK_064127,CUST_01809,PROD_003,EMP_004,closed
TCK_064128,CUST_01635,PROD_005,EMP_024,open
TCK_064129,CUST_00031,PROD_001,EMP_021,open
TCK_064130,CUST_06912,PROD_003,EMP_026,open
TCK_064131,CUST_02106,PROD_013,EMP_072,closed
TCK_064132,CUST_00404,PROD_010,EMP_066,open
TCK_064133,CUST_07578,PROD_006,EMP_089,closed
TCK_064134,CUST_06703,PROD_007,EMP_057,closed
TCK_064135,CUST_04913,PROD_010,EMP_076,closed
TCK_064136,CUST_07912,PROD_008,EMP_033,closed
TCK_064137,CUST_03589,PROD_012,EMP_014,closed
TCK_064138,CUST_02150,PROD_006,EMP_025,closed
TCK_064139,CUST_04861,PROD_012,EMP_087,closed
TCK_064140,CUST_07110,PROD_012,EMP_012,open
TCK_064141,CUST_07064,PROD_006,EMP_010,closed
TCK_064142,CUST_04890,PROD_001,EMP_029,open
TCK_064143,CUST_07187,PROD_007,EMP_095,closed
TCK_064144,CUST_01171,PROD_011,EMP_101,closed
TCK_064145,CUST_03786,PROD_005,EMP_048,closed
TCK_064146,CUST_03675,PROD_011,EMP_024,closed
TCK_064147,CUST_04745,PROD_005,EMP_076,open
TCK_064148,CUST_07171,PROD_008,EMP_044,closed
TCK_064149,CUST_05534,PROD_005,EMP_077,closed
TCK_064150,CUST_07449,PROD_002,EMP_094,open
TCK_064151,CUST_02505,PROD_011,EMP_012,open
TCK_064152,CUST_05310,PROD_002,EMP_078,closed
TCK_064153,CUST_07826,PROD_009,EMP_091,closed
TCK_064154,CUST_05209,PROD_006,EMP_034,closed
TCK_064155,CUST_05607,PROD_007,EMP_057,closed
TCK_064156,CUST_06889,PROD_006,EMP_092,closed
TCK_064157,CUST_04999,PROD_013,EMP_064,closed
TCK_064158,CUST_07694,PROD_013,EMP_019,closed
TCK_064159,CUST_07632,PROD_010,EMP_011,open
TCK_064160,CUST_00383,PROD_010,EMP_054,closed
TCK_064161,CUST_03286,PROD_011,EMP_014,closed
TCK_064162,CUST_03483,PROD_010,EMP_079,closed
TCK_064163,CUST_02711,PROD_003,EMP_039,closed
TCK_064164,CUST_01274,PROD_009,EMP_052,closed
TCK_064165,CUST_05349,PROD_004,EMP_038,closed
TCK_064166,CUST_00902,PROD_006,EMP_008,closed
TCK_064167,CUST_05786,PROD_013,EMP_014,open
TCK_064168,CUST_00609,PROD_003,EMP_046,closed
TCK_064169,CUST_03176,PROD_013,EMP_080,closed
TCK_064170,CUST_07175,PROD_004,EMP_010,open
TCK_064171,CUST_01066,PROD_007,EMP_053,closed
TCK_064172,CUST_06893,PROD_008,EMP_018,closed
TCK_064173,CUST_07454,PROD_010,EMP_013,closed
TCK_064174,CUST_07344,PROD_009,EMP_094,closed
TCK_064175,CUST_05859,PROD_001,EMP_015,closed
TCK_064176,CUST_04493,PROD_008,EMP_064,closed
TCK_064177,CUST_00391,PROD_007,EMP_019,closed
TCK_064178,CUST_03776,PROD_009,EMP_024,closed
TCK_064179,CUST_00327,PROD_001,EMP_013,closed
TCK_064180,CUST_06003,PROD_007,EMP_070,open
TCK_064181,CUST_01676,PROD_007,EMP_081,closed
TCK_064182,CUST_04408,PROD_009,EMP_076,open
TCK_064183,CUST_00320,PROD_007,EMP_034,closed
TCK_064184,CUST_02228,PROD_013,EMP_079,closed
TCK_064185,CUST_02377,PROD_003,EMP_091,closed
TCK_064186,CUST_06866,PROD_005,EMP_056,closed
TCK_064187,CUST_02917,PROD_013,EMP_037,open
TCK_064188,CUST_00563,PROD_003,EMP_083,closed
TCK_064189,CUST_02653,PROD_002,EMP_035,open
TCK_064190,CUST_04433,PROD_011,EMP_026,closed
TCK_064191,CUST_02386,PROD_013,EMP_009,closed
TCK_064192,CUST_05996,PROD_009,EMP_048,closed
TCK_064193,CUST_07241,PROD_009,EMP_102,closed
TCK_064194,CUST_02890,PROD_013,EMP_068,closed
TCK_064195,CUST_07370,PROD_010,EMP_013,closed
TCK_064196,CUST_06637,PROD_012,EMP_031,closed
TCK_064197,CUST_06181,PROD_008,EMP_031,closed
TCK_064198,CUST_03058,PROD_013,EMP_026,closed
TCK_064199,CUST_00118,PROD_010,EMP_023,closed
TCK_064200,CUST_05268,PROD_001,EMP_062,closed
TCK_064201,CUST_00076,PROD_005,EMP_027,closed
TCK_064202,CUST_00481,PROD_005,EMP_056,closed
TCK_064203,CUST_00007,PROD_012,EMP_002,closed
TCK_064204,CUST_02447,PROD_004,EMP_046,closed
TCK_064205,CUST_05824,PROD_007,EMP_019,closed
TCK_064206,CUST_02402,PROD_008,EMP_042,closed
TCK_064207,CUST_01609,PROD_005,EMP_080,open
TCK_064208,CUST_06598,PROD_006,EMP_052,closed
TCK_064209,CUST_00388,PROD_007,EMP_023,closed
TCK_064210,CUST_06548,PROD_013,EMP_029,closed
TCK_064211,CUST_05135,PROD_012,EMP_051,closed
TCK_064212,CUST_02387,PROD_005,EMP_019,open
TCK_064213,CUST_00968,PROD_010,EMP_064,closed
TCK_064214,CUST_03599,PROD_002,EMP_087,closed
TCK_064215,CUST_07052,PROD_010,EMP_034,closed
TCK_064216,CUST_00140,PROD_004,EMP_009,closed
TCK_064217,CUST_04997,PROD_005,EMP_045,closed
TCK_064218,CUST_03017,PROD_009,EMP_008,closed
TCK_064219,CUST_01690,PROD_003,EMP_098,closed
TCK_064220,CUST_06635,PROD_007,EMP_045,closed
TCK_064221,CUST_03594,PROD_002,EMP_100,open
TCK_064222,CUST_06045,PROD_011,EMP_013,closed
TCK_064223,CUST_01430,PROD_005,EMP_071,closed
TCK_064224,CUST_07427,PROD_006,EMP_067,open
TCK_064225,CUST_06379,PROD_010,EMP_095,closed
TCK_064226,CUST_07044,PROD_010,EMP_082,closed
TCK_064227,CUST_05723,PROD_012,EMP_092,closed
TCK_064228,CUST_02901,PROD_012,EMP_008,closed
TCK_064229,CUST_03215,PROD_003,EMP_020,closed
TCK_064230,CUST_03736,PROD_002,EMP_064,open
TCK_064231,CUST_06194,PROD_004,EMP_015,closed
TCK_064232,CUST_07877,PROD_002,EMP_047,open
TCK_064233,CUST_03419,PROD_003,EMP_087,closed
TCK_064234,CUST_04120,PROD_007,EMP_015,closed
TCK_064235,CUST_00672,PROD_001,EMP_046,closed
TCK_064236,CUST_04745,PROD_001,EMP_049,closed
TCK_064237,CUST_07850,PROD_009,EMP_019,closed
TCK_064238,CUST_01766,PROD_012,EMP_040,closed
TCK_064239,CUST_01485,PROD_009,EMP_051,closed
TCK_064240,CUST_04325,PROD_009,EMP_061,closed
TCK_064241,CUST_00572,PROD_005,EMP_078,closed
TCK_064242,CUST_04004,PROD_006,EMP_091,closed
TCK_064243,CUST_00057,PROD_008,EMP_087,closed
TCK_064244,CUST_05440,PROD_012,EMP_009,closed
TCK_064245,CUST_04057,PROD_013,EMP_046,closed
TCK_064246,CUST_07660,PROD_011,EMP_009,closed
TCK_064247,CUST_07602,PROD_013,EMP_077,open
TCK_064248,CUST_04672,PROD_001,EMP_054,open
TCK_064249,CUST_06468,PROD_007,EMP_033,closed
TCK_064250,CUST_06878,PROD_012,EMP_093,closed
TCK_064251,CUST_03630,PROD_007,EMP_087,closed
TCK_064252,CUST_07491,PROD_004,EMP_017,open
TCK_064253,CUST_03626,PROD_013,EMP_053,closed
TCK_064254,CUST_01445,PROD_013,EMP_013,closed
TCK_064255,CUST_04495,PROD_002,EMP_039,closed
TCK_064256,CUST_05900,PROD_005,EMP_069,open
TCK_064257,CUST_04905,PROD_009,EMP_005,closed
TCK_064258,CUST_06053,PROD_013,EMP_007,closed
TCK_064259,CUST_01098,PROD_011,EMP_051,closed
TCK_064260,CUST_07758,PROD_012,EMP_067,closed
TCK_064261,CUST_00516,PROD_003,EMP_006,open
TCK_064262,CUST_06064,PROD_010,EMP_047,closed
TCK_064263,CUST_01498,PROD_001,EMP_015,closed
TCK_064264,CUST_00639,PROD_004,EMP_089,closed
TCK_064265,CUST_06336,PROD_009,EMP_029,closed
TCK_064266,CUST_06647,PROD_005,EMP_044,closed
TCK_064267,CUST_02693,PROD_005,EMP_046,closed
TCK_064268,CUST_05761,PROD_011,EMP_007,closed
TCK_064269,CUST_02985,PROD_013,EMP_063,closed
TCK_064270,CUST_04148,PROD_003,EMP_088,open
